pagina,endereco,preco,area,quartos,banheiros,vagas,tipo,area_m2,preco_venda,qtd_quartos,qtd_vagas,preco_m2
77,"Apartamento para comprar com 80 m², 3 quartos, 2 banheiros, 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 700.000 Cond. R$ 585 • IPTU R$ 70,"Tamanho do imóvel
80 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,80.0,700000.0,3.0,1.0,8750.0
77,"Casa de condomínio para comprar com 228 m², 3 quartos, 3 banheiros, 4 vagas em
Jardim Crystal Park, Jacareí",R$ 2.250.000 Cond. R$ 480 • IPTU R$ 2.500,"Tamanho do imóvel
228 m²","Quantidade de quartos
3","Quantidade de banheiros
3-4","Quantidade de vagas de garagem
4",Casa,228.0,2250000.0,3.0,4.0,9868.421052631578
77,"Casa de condomínio para comprar com 243 m², 3 quartos, 4 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.800.000 Cond. R$ 350 • IPTU R$ 100,"Tamanho do imóvel
243 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,243.0,1800000.0,3.0,4.0,7407.407407407408
77,"Apartamento para comprar com 72 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Pereira do Amparo, Jacareí",R$ 550.000 Cond. R$ 590 • IPTU R$ 100,"Tamanho do imóvel
72 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,72.0,550000.0,2.0,1.0,7638.888888888889
77,"Sobrado para comprar com 160 m², 3 quartos, 3 banheiros, 4 vagas em
Loteamento Villa Branca, Jacareí",R$ 850.000 IPTU R$ 1.500,"Tamanho do imóvel
160 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,160.0,850000.0,3.0,4.0,5312.5
77,"Casa de condomínio para comprar com 254 m², 4 quartos, 5 banheiros, 2 vagas em
Condomínio Residencial Fogaça, Jacareí",R$ 1.710.000 Cond. R$ 350 • IPTU R$ 194,"Tamanho do imóvel
254 m²","Quantidade de quartos
4","Quantidade de banheiros
5","Quantidade de vagas de garagem
2",Casa,254.0,1710000.0,4.0,2.0,6732.283464566929
77,"Casa para comprar com 91 m², 2 quartos, 2 banheiros, 2 vagas em
Residencial Santa Paula, Jacareí",R$ 420.000 Cond. R$ 420.000 • IPTU R$ 606,"Tamanho do imóvel
91 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,91.0,420000.0,2.0,2.0,4615.384615384615
77,"Casa para comprar com 97 m², 2 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 750.000 IPTU R$ 746,"Tamanho do imóvel
97 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,97.0,750000.0,2.0,2.0,7731.958762886598
77,"Apartamento para comprar com 192 m², 3 quartos, 3 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.130.000 Cond. R$ 680 • IPTU R$ 100 Preço abaixo do mercado,"Tamanho do imóvel
192 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Apartamento,192.0,1130000.0,3.0,2.0,5885.416666666667
77,"Casa de condomínio para comprar com 186 m², 4 quartos, 4 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 1.300.000 Cond. R$ 335,"Tamanho do imóvel
186 m²","Quantidade de quartos
4","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,186.0,1300000.0,4.0,2.0,6989.247311827957
77,"Casa para comprar com 203 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 937.000,"Tamanho do imóvel
203 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,203.0,937000.0,3.0,2.0,4615.76354679803
77,"Casa para comprar com 190 m², 2 quartos, 1 banheiro, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 980.000,"Tamanho do imóvel
190 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
3",Casa,190.0,980000.0,2.0,3.0,5157.894736842105
77,"Sobrado para comprar com 250 m², 4 quartos, 3 banheiros, 2 vagas em
Bandeira Branca, Jacareí",R$ 1.335.000 Cond. R$ 480,"Tamanho do imóvel
250 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,250.0,1335000.0,4.0,2.0,5340.0
77,"Casa de condomínio para comprar com 190 m², 3 quartos, 3 banheiros, 3 vagas em
Jardim Jacinto, Jacareí",R$ 1.224.900 Cond. R$ 350 • IPTU R$ 100,"Tamanho do imóvel
190 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,190.0,1224900.0,3.0,3.0,6446.8421052631575
77,"Apartamento para comprar com 84 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 850.000 Cond. R$ 700 • IPTU R$ 69,"Tamanho do imóvel
84 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,84.0,850000.0,3.0,2.0,10119.047619047618
77,"Casa de condomínio para comprar com 194 m², 3 quartos, 5 banheiros, 4 vagas em
Jardim São Gabriel, Jacareí",R$ 1.390.000 Cond. R$ 353,"Tamanho do imóvel
194 m²","Quantidade de quartos
3","Quantidade de banheiros
5","Quantidade de vagas de garagem
4",Casa,194.0,1390000.0,3.0,4.0,7164.948453608247
77,"Apartamento para comprar com 102 m², 3 quartos, 2 banheiros, 2 vagas em
Vila Aprazível, Jacareí",R$ 800.000 Cond. R$ 553,"Tamanho do imóvel
102 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,102.0,800000.0,3.0,2.0,7843.137254901961
77,"Sobrado para comprar com 198 m², 3 quartos, 4 banheiros, 4 vagas em
Parque Califórnia, Jacareí",R$ 1.680.000 Cond. R$ 480 • IPTU R$ 1.000,"Tamanho do imóvel
198 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,198.0,1680000.0,3.0,4.0,8484.848484848484
77,"Casa de condomínio para comprar com 155 m², 3 quartos, 3 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 920.000 Cond. R$ 300 • IPTU R$ 1.000 Preço abaixo do mercado,"Tamanho do imóvel
155 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,155.0,920000.0,3.0,4.0,5935.4838709677415
77,"Sobrado para comprar com 263 m², 3 quartos, 4 banheiros, 4 vagas em
Parque Santo Antônio, Jacareí",R$ 1.100.000 IPTU R$ 180,"Tamanho do imóvel
263 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,263.0,1100000.0,3.0,4.0,4182.509505703422
77,"Casa de condomínio para comprar com 212 m², 3 quartos, 3 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.299.900 Cond. R$ 270 • IPTU R$ 840,"Tamanho do imóvel
212 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,212.0,1299900.0,3.0,4.0,6131.603773584906
77,"Casa para comprar com 264 m², 3 quartos, 3 banheiros, 4 vagas em
Jardim Santa Maria, Jacareí",R$ 850.000 IPTU R$ 1.000,"Tamanho do imóvel
264 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,264.0,850000.0,3.0,4.0,3219.6969696969695
77,"Casa de condomínio para comprar com 162 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Santa Maria, Jacareí",R$ 689.900 Cond. R$ 395 • IPTU R$ 94 Preço abaixo do mercado,"Tamanho do imóvel
162 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,162.0,689900.0,3.0,2.0,4258.641975308642
78,"Casa para comprar com 186 m², 4 quartos, 4 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.300.000 Cond. R$ 380 • IPTU R$ 650,"Tamanho do imóvel
186 m²","Quantidade de quartos
4","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,186.0,1300000.0,4.0,4.0,6989.247311827957
78,"Casa para comprar com 186 m², 4 quartos, 4 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.300.000 Cond. R$ 380 • IPTU R$ 650,"Tamanho do imóvel
186 m²","Quantidade de quartos
4","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,186.0,1300000.0,4.0,4.0,6989.247311827957
78,"Casa de condomínio para comprar com 160 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim São Gabriel, Jacareí",R$ 1.120.000 Cond. R$ 400,"Tamanho do imóvel
160 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,160.0,1120000.0,3.0,2.0,7000.0
78,"Casa para comprar com 136 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 1.040.000 Cond. R$ 350 • IPTU R$ 350,"Tamanho do imóvel
136 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,136.0,1040000.0,3.0,2.0,7647.058823529412
78,"Casa de condomínio para comprar com 190 m², 4 quartos, 3 banheiros, 4 vagas em
Parque Califórnia, Jacareí",R$ 1.260.000,"Tamanho do imóvel
190 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,190.0,1260000.0,4.0,4.0,6631.578947368421
78,"Casa de condomínio para comprar com 175 m², 3 quartos, 4 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.100.000 Cond. R$ 570 • IPTU R$ 1.200,"Tamanho do imóvel
175 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
3",Casa,175.0,1100000.0,3.0,3.0,6285.714285714285
78,"Casa para comprar com 168 m², 2 quartos, 4 banheiros, 11 vagas em
Loteamento Villa Branca, Jacareí",R$ 923.000,"Tamanho do imóvel
168 m²","Quantidade de quartos
2","Quantidade de banheiros
4","Quantidade de vagas de garagem
11",Casa,168.0,923000.0,2.0,11.0,5494.047619047619
78,"Casa para comprar com 125 m², 1 quarto, 3 banheiros, 4 vagas em
Jardim Altos de Santana II, Jacareí",R$ 750.000 IPTU R$ 1.280,"Tamanho do imóvel
125 m²","Quantidade de quartos
1","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,125.0,750000.0,1.0,4.0,6000.0
78,"Sobrado para comprar com 250 m², 4 quartos, 3 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.290.000,"Tamanho do imóvel
250 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,250.0,1290000.0,4.0,2.0,5160.0
78,"Casa de condomínio para comprar com 100 m², 3 quartos, 2 banheiros, 3 vagas em
Condomínio Residence Club, Jacareí",R$ 930.000 Cond. R$ 520 • IPTU R$ 950,"Tamanho do imóvel
100 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,100.0,930000.0,3.0,3.0,9300.0
78,"Casa para comprar com 196 m², 3 quartos, 1 banheiro, 4 vagas em
Cidade Jardim, Jacareí",R$ 800.000 IPTU R$ 1.037,"Tamanho do imóvel
196 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
4",Casa,196.0,800000.0,3.0,4.0,4081.6326530612246
78,"Casa de condomínio para comprar com 243 m², 3 quartos, 4 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.800.000 Cond. R$ 350 • IPTU R$ 100,"Tamanho do imóvel
243 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,243.0,1800000.0,3.0,4.0,7407.407407407408
78,"Casa para comprar com 483 m², 5 quartos, 5 banheiros, 4 vagas em
Vila Zezé, Jacareí",R$ 1.500.000,"Tamanho do imóvel
483 m²","Quantidade de quartos
5","Quantidade de banheiros
5","Quantidade de vagas de garagem
4",Casa,483.0,1500000.0,5.0,4.0,3105.590062111801
78,"Apartamento para comprar com 85 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Flórida, Jacareí",R$ 830.000 Cond. R$ 600 • IPTU R$ 850,"Tamanho do imóvel
85 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,85.0,830000.0,3.0,2.0,9764.70588235294
78,"Casa de condomínio para comprar com 500 m², 3 quartos, 6 banheiros, 9 vagas em
Jardim Nova Esperança, Jacareí",R$ 2.500.000 Cond. R$ 850 • IPTU R$ 3.000,"Tamanho do imóvel
500 m²","Quantidade de quartos
3","Quantidade de banheiros
6","Quantidade de vagas de garagem
9",Casa,500.0,2500000.0,3.0,9.0,5000.0
78,"Casa para comprar com 232 m², 3 quartos, 2 banheiros, 4 vagas em
Parque Itamarati, Jacareí",R$ 960.000 IPTU R$ 1,"Tamanho do imóvel
232 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,232.0,960000.0,3.0,4.0,4137.931034482759
78,"Casa de condomínio para comprar com 212 m², 3 quartos, 4 banheiros, 3 vagas em
Jardim Jacinto, Jacareí",R$ 1.300.000 Cond. R$ 300 • IPTU R$ 70,"Tamanho do imóvel
212 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
3",Casa,212.0,1300000.0,3.0,3.0,6132.075471698113
78,"Apartamento para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 605.000 Cond. R$ 410 • IPTU R$ 54,"Tamanho do imóvel
64 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,64.0,605000.0,2.0,1.0,9453.125
78,"Casa para comprar com 374 m², 3 quartos, 5 banheiros, 5 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.490.000,"Tamanho do imóvel
374 m²","Quantidade de quartos
3","Quantidade de banheiros
5","Quantidade de vagas de garagem
5",Casa,374.0,1490000.0,3.0,5.0,3983.957219251337
78,"Apartamento para comprar com 69 m², 1 quarto, 2 banheiros, 1 vaga em
Centro, Jacareí",R$ 550.000 Cond. R$ 350,"Tamanho do imóvel
69 m²","Quantidade de quartos
1","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,69.0,550000.0,1.0,1.0,7971.014492753623
78,"Casa de condomínio para comprar com 600 m², 6 quartos, 6 banheiros, 3 vagas em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 2.550.000 Cond. R$ 600 • IPTU R$ 4.600 Preço abaixo do mercado,"Tamanho do imóvel
600 m²","Quantidade de quartos
6","Quantidade de banheiros
6","Quantidade de vagas de garagem
3",Casa,600.0,2550000.0,6.0,3.0,4250.0
78,"Casa para comprar com 400 m², 4 quartos, 3 banheiros, 4 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.500.000,"Tamanho do imóvel
400 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,400.0,1500000.0,4.0,4.0,3750.0
78,"Casa de condomínio para comprar com 175 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.277.000 Cond. R$ 570 • IPTU R$ 50,"Tamanho do imóvel
175 m²","Quantidade de quartos
3","Quantidade de banheiros
2-4","Quantidade de vagas de garagem
2",Casa,175.0,1277000.0,3.0,2.0,7297.142857142857
79,"Casa para comprar com 400 m², 4 quartos, 3 banheiros, 4 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.500.000,"Tamanho do imóvel
400 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,400.0,1500000.0,4.0,4.0,3750.0
79,"Casa de condomínio para comprar com 175 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.277.000 Cond. R$ 570 • IPTU R$ 50,"Tamanho do imóvel
175 m²","Quantidade de quartos
3","Quantidade de banheiros
2-4","Quantidade de vagas de garagem
2",Casa,175.0,1277000.0,3.0,2.0,7297.142857142857
79,"Casa de condomínio para comprar com 200 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 949.000 Cond. R$ 390 • IPTU R$ 50,"Tamanho do imóvel
200 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,200.0,949000.0,3.0,2.0,4745.0
79,"Apartamento para comprar com 65 m², 2 quartos, 2 banheiros, 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 600.000 Cond. R$ 421 • IPTU R$ 792,"Tamanho do imóvel
65 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,65.0,600000.0,2.0,1.0,9230.76923076923
79,"Casa para comprar com 290 m², 4 quartos, 4 banheiros, 2 vagas em
Cidade Jardim, Jacareí",R$ 840.000,"Tamanho do imóvel
290 m²","Quantidade de quartos
4","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,290.0,840000.0,4.0,2.0,2896.551724137931
79,"Casa de condomínio para comprar com 300 m², 4 quartos, 3 banheiros, 4 vagas em
Vila Zezé, Jacareí",R$ 1.300.000 Cond. R$ 650 • IPTU R$ 2.000,"Tamanho do imóvel
300 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,300.0,1300000.0,4.0,4.0,4333.333333333333
79,"Casa de condomínio para comprar com 86 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 850.000 Cond. R$ 350 • IPTU R$ 60,"Tamanho do imóvel
86 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,86.0,850000.0,3.0,2.0,9883.720930232557
79,"Casa de condomínio para comprar com 195 m², 3 quartos, 5 banheiros, 2 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.700.000 Cond. R$ 650,"Tamanho do imóvel
195 m²","Quantidade de quartos
3","Quantidade de banheiros
5","Quantidade de vagas de garagem
2",Casa,195.0,1700000.0,3.0,2.0,8717.948717948719
79,"Sobrado para comprar com 648 m², 4 quartos, 6 banheiros, 3 vagas em
Santa Cruz dos Lázaros, Jacareí",R$ 1.276.000 Preço abaixo do mercado,"Tamanho do imóvel
648 m²","Quantidade de quartos
4","Quantidade de banheiros
6","Quantidade de vagas de garagem
3",Casa,648.0,1276000.0,4.0,3.0,1969.1358024691358
79,"Casa de condomínio para comprar com 199 m², 4 quartos, 3 banheiros, 4 vagas em
Condomínio Residencial Fogaça, Jacareí",R$ 1.570.000 Cond. R$ 350 • IPTU R$ 700,"Tamanho do imóvel
199 m²","Quantidade de quartos
4","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,199.0,1570000.0,4.0,4.0,7889.447236180905
79,"Casa de condomínio para comprar com 168 m², 3 quartos, 3 banheiros, 2 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.380.000 Cond. R$ 480 • IPTU R$ 110,"Tamanho do imóvel
168 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,168.0,1380000.0,3.0,2.0,8214.285714285714
79,"Casa de condomínio para comprar com 197 m², 3 quartos, 3 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.590.000 Cond. R$ 400 • IPTU R$ 200,"Tamanho do imóvel
197 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,197.0,1590000.0,3.0,4.0,8071.065989847716
79,"Casa de condomínio para comprar com 600 m², 4 quartos, 5 banheiros, 5 vagas em
Jardim Altos de Santana II, Jacareí",R$ 1.790.000 Cond. R$ 870 • IPTU R$ 247 Preço abaixo do mercado,"Tamanho do imóvel
600 m²","Quantidade de quartos
4","Quantidade de banheiros
5","Quantidade de vagas de garagem
5",Casa,600.0,1790000.0,4.0,5.0,2983.3333333333335
79,"Casa de condomínio para comprar com 380 m², 4 quartos, 5 banheiros, 15 vagas em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 3.750.000 Cond. R$ 700 • IPTU R$ 3.500,"Tamanho do imóvel
380 m²","Quantidade de quartos
4","Quantidade de banheiros
5","Quantidade de vagas de garagem
15",Casa,380.0,3750000.0,4.0,15.0,9868.421052631578
79,"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Califórnia, Jacareí",R$ 550.000,"Tamanho do imóvel
56 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,56.0,550000.0,2.0,1.0,9821.42857142857
79,"Sobrado para comprar com 107 m², 4 quartos, 2 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 600.000,"Tamanho do imóvel
107 m²","Quantidade de quartos
4","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,107.0,600000.0,4.0,3.0,5607.476635514019
79,"Casa de condomínio para comprar com 191 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 1.200.000 Cond. R$ 350 • IPTU R$ 1.000,"Tamanho do imóvel
191 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,191.0,1200000.0,3.0,2.0,6282.722513089006
79,"Casa para comprar com 190 m², 3 quartos, 3 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 850.000 IPTU R$ 150 Preço abaixo do mercado,"Tamanho do imóvel
190 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,190.0,850000.0,3.0,2.0,4473.684210526316
79,"Casa de condomínio para comprar com 280 m², 3 quartos, 4 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.500.000 Cond. R$ 783 • IPTU R$ 180,"Tamanho do imóvel
280 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
2",Casa,280.0,1500000.0,3.0,2.0,5357.142857142857
79,"Sobrado para comprar com 100 m², 3 quartos, 2 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 899.000 Cond. R$ 517 • IPTU R$ 64,"Tamanho do imóvel
100 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,100.0,899000.0,3.0,3.0,8990.0
79,"Casa de condomínio para comprar com 350 m², 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 600.000 Cond. R$ 780 • IPTU R$ 120,"Tamanho do imóvel
350 m²",,,"Quantidade de vagas de garagem
1",Casa,350.0,600000.0,,1.0,1714.2857142857142
80,"Casa de condomínio para comprar com 168 m², 3 quartos, 3 banheiros, 2 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.380.000 Cond. R$ 480 • IPTU R$ 110,"Tamanho do imóvel
168 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,168.0,1380000.0,3.0,2.0,8214.285714285714
80,"Casa para comprar com 200 m², 2 quartos, 1 banheiro, 5 vagas em
Jardim Colônia, Jacareí",R$ 430.000 IPTU R$ 130,"Tamanho do imóvel
200 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
5",Casa,200.0,430000.0,2.0,5.0,2150.0
80,"Sobrado para comprar com 370 m², 4 quartos, 1 banheiro, 6 vagas em
Jardim Pereira do Amparo, Jacareí",R$ 1.198.000 IPTU R$ 1.300,"Tamanho do imóvel
370 m²","Quantidade de quartos
4","Quantidade de banheiros
1-4","Quantidade de vagas de garagem
6",Casa,370.0,1198000.0,4.0,6.0,3237.837837837838
80,"Casa de condomínio para comprar com 550 m², 3 quartos, 4 banheiros, 4 vagas em
Condomínio Parque Vale dos Lagos, Jacareí",R$ 1.820.000 Cond. R$ 500 • IPTU R$ 91,"Tamanho do imóvel
550 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,550.0,1820000.0,3.0,4.0,3309.090909090909
80,"Casa para comprar com 547 m², 2 quartos, 1 banheiro, 2 vagas em
Chácaras Rurais Santa Maria, Jacareí",R$ 670.000 IPTU R$ 1.637 Preço abaixo do mercado,"Tamanho do imóvel
547 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Casa,547.0,670000.0,2.0,2.0,1224.8628884826326
80,"Casa de condomínio para comprar com 175 m², 3 quartos, 3 banheiros, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.277.000 Cond. R$ 570,"Tamanho do imóvel
175 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,175.0,1277000.0,3.0,3.0,7297.142857142857
80,"Casa de condomínio para comprar com 277 m², 4 quartos, 5 banheiros, 2 vagas em
Jardim Jacinto, Jacareí",R$ 1.400.000 Preço abaixo do mercado,"Tamanho do imóvel
277 m²","Quantidade de quartos
4","Quantidade de banheiros
5","Quantidade de vagas de garagem
2",Casa,277.0,1400000.0,4.0,2.0,5054.151624548736
80,"Casa de condomínio para comprar com 282 m², 3 quartos, 5 banheiros, 4 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.500.000 Cond. R$ 800 • IPTU R$ 250 Preço abaixo do mercado,"Tamanho do imóvel
282 m²","Quantidade de quartos
3","Quantidade de banheiros
5","Quantidade de vagas de garagem
4",Casa,282.0,1500000.0,3.0,4.0,5319.148936170212
80,"Casa de condomínio para comprar com 170 m², 3 quartos, 3 banheiros, 4 vagas em
Condomínio Residencial Fogaça, Jacareí",R$ 1.450.000 Cond. R$ 300 • IPTU R$ 120,"Tamanho do imóvel
170 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,170.0,1450000.0,3.0,4.0,8529.411764705883
80,"Casa de condomínio para comprar com 100 m², 3 quartos, 3 banheiros, 2 vagas em
São João, Jacareí",R$ 780.000 Cond. R$ 613 • IPTU R$ 50,"Tamanho do imóvel
100 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,100.0,780000.0,3.0,2.0,7800.0
80,"Casa de condomínio para comprar com 143 m², 3 quartos, 2 banheiros, 2 vagas em
Parque Califórnia, Jacareí",R$ 1.329.000 Cond. R$ 500,"Tamanho do imóvel
143 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,143.0,1329000.0,3.0,2.0,9293.706293706293
80,"Apartamento para comprar com 68 m², 2 quartos, 1 banheiro, 1 vaga em
Centro, Jacareí",R$ 550.000 Cond. R$ 390 • IPTU R$ 800,"Tamanho do imóvel
68 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,68.0,550000.0,2.0,1.0,8088.235294117647
80,"Sobrado para comprar com 260 m², 3 quartos, 1 banheiro, 3 vagas em
Loteamento Villa Branca, Jacareí",R$ 1.490.000 IPTU R$ 218,"Tamanho do imóvel
260 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
3",Casa,260.0,1490000.0,3.0,3.0,5730.7692307692305
80,"Apartamento para comprar com 67 m², 2 quartos, 2 banheiros, 1 vaga em
Loteamento Villa Branca, Jacareí",R$ 720.000 Cond. R$ 459 • IPTU R$ 100,"Tamanho do imóvel
67 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,67.0,720000.0,2.0,1.0,10746.268656716418
