pagina,endereco,preco,area,quartos,banheiros,vagas,tipo,area_m2,preco_venda,qtd_quartos,qtd_vagas,preco_m2
95,"Lote/Terreno para comprar com 2141 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 1.363.000 Cond. R$ 628,"Tamanho do imóvel
2141 m²",,,,Terreno,2141.0,1363000.0,,,636.6184026156002
95,"Lote/Terreno para comprar com 1200 m² em
Jardim Esper, Jacareí",R$ 2.500.000 IPTU R$ 2.222,"Tamanho do imóvel
1200 m²",,,,Terreno,1200.0,2500000.0,,,2083.3333333333335
96,"Lote/Terreno para comprar com 1200 m² em
Jardim Esper, Jacareí",R$ 2.500.000 IPTU R$ 2.222,"Tamanho do imóvel
1200 m²",,,,Terreno,1200.0,2500000.0,,,2083.3333333333335
96,"Lote/Terreno para comprar com 1790 m² em
Condomínio Parque Vale dos Lagos, Jacareí",R$ 477.000 Cond. R$ 675 • IPTU R$ 1.160,"Tamanho do imóvel
1790 m²",,,,Terreno,1790.0,477000.0,,,266.4804469273743
96,"Lote/Terreno para comprar com 65232 m² em
Chácaras Santa Maria, Jacareí",R$ 4.800.000,"Tamanho do imóvel
65232 m²",,,,Terreno,65232.0,4800000.0,,,73.58351729212656
96,"Lote/Terreno para comprar com 250 m² em
Condomínio Residencial Fogaça, Jacareí",R$ 374.990 Cond. R$ 388 • IPTU R$ 60,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,374990.0,,,1499.96
96,"Lote/Terreno para comprar com 940 m² em
Centro, Jacareí",R$ 1.450.000 IPTU R$ 2.861,"Tamanho do imóvel
940 m²",,,,Terreno,940.0,1450000.0,,,1542.5531914893618
97,"Lote/Terreno para comprar com 10 m² em
Jardim Paraíba, Jacareí",R$ 770.000,"Tamanho do imóvel
10 m²",,,,Terreno,10.0,770000.0,,,77000.0
97,"Lote/Terreno para comprar com 7700 m² em
Chácaras Santa Maria, Jacareí",R$ 650.000,"Tamanho do imóvel
7700 m²",,,,Terreno,7700.0,650000.0,,,84.41558441558442
97,"Lote/Terreno para comprar com 306 m² em
Jardim Jacinto, Jacareí",R$ 425.000 Cond. R$ 370 • IPTU R$ 517,"Tamanho do imóvel
306 m²",,,,Terreno,306.0,425000.0,,,1388.888888888889
97,"Lote/Terreno para comprar com 2000 m² em
Rio Abaixo, Jacareí",R$ 2.400.000,"Tamanho do imóvel
2000 m²",,,,Terreno,2000.0,2400000.0,,,1200.0
98,"Lote/Terreno para comprar com 275 m² em
Parque Brasil, Jacareí",R$ 320.000,"Tamanho do imóvel
275 m²",,,,Terreno,275.0,320000.0,,,1163.6363636363637
98,"Lote/Terreno para comprar com 654 m² em
Jardim Paraíba, Jacareí",R$ 1.100.000 Cond. R$ 1.200 • IPTU R$ 200,"Tamanho do imóvel
654 m²",,,,Terreno,654.0,1100000.0,,,1681.9571865443424
98,"Lote/Terreno para comprar com 290000 m² em
Jardim Marcondes, Jacareí",R$ 290.000.000,"Tamanho do imóvel
290000 m²",,,,Terreno,290000.0,290000000.0,,,1000.0
98,"Lote/Terreno para comprar com 680 m² em
Jardim Califórnia, Jacareí",R$ 780.000,"Tamanho do imóvel
680 m²",,,,Terreno,680.0,780000.0,,,1147.0588235294117
98,"Lote/Terreno para comprar com 1000 m² em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 800.000 Cond. R$ 620 • IPTU R$ 160,"Tamanho do imóvel
1000 m²",,,,Terreno,1000.0,800000.0,,,800.0
98,"Lote/Terreno para comprar com 630 m² em
Jardim Paraíba, Jacareí",R$ 800.000 Cond. R$ 1.130,"Tamanho do imóvel
630 m²",,,,Terreno,630.0,800000.0,,,1269.8412698412699
98,"Lote/Terreno para comprar com 5000 m² em
Chácaras Rurais Guararema, Jacareí",R$ 450.000 IPTU R$ 1.328,"Tamanho do imóvel
5000 m²",,,,Terreno,5000.0,450000.0,,,90.0
98,"Lote/Terreno para comprar com 80000 m² em
Bairro do Colonia, Jacareí",R$ 35.200.000,"Tamanho do imóvel
80000 m²",,,,Terreno,80000.0,35200000.0,,,440.0
98,"Lote/Terreno para comprar com 999 m² em
Jardim Califórnia, Jacareí",R$ 1.690.000 Cond. R$ 1.980 • IPTU R$ 160,"Tamanho do imóvel
999 m²",,,,Terreno,999.0,1690000.0,,,1691.6916916916916
98,"Lote/Terreno para comprar com 300 m² em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
300 m²",,,,Terreno,300.0,480000.0,,,1600.0
99,"Lote/Terreno para comprar com 1345 m² em
Condomínio Parque Vale dos Lagos, Jacareí",R$ 450.000 Cond. R$ 500 • IPTU R$ 1.000,"Tamanho do imóvel
1345 m²",,,,Terreno,1345.0,450000.0,,,334.5724907063197
99,"Lote/Terreno para comprar com 43000 m² em
Vila Martinez, Jacareí",R$ 43.000.000,"Tamanho do imóvel
43000 m²",,,,Terreno,43000.0,43000000.0,,,1000.0
99,"Lote/Terreno para comprar com 3300 m² em
Jardim Santa Maria, Jacareí",R$ 2.900.000,"Tamanho do imóvel
3300 m²",,,,Terreno,3300.0,2900000.0,,,878.7878787878788
100,"Lote/Terreno para comprar com 250 m² em
Loteamento Villa Branca, Jacareí",R$ 424.000,"Tamanho do imóvel
250 m²",,,,Terreno,250.0,424000.0,,,1696.0
100,"Lote/Terreno para comprar com 295 m² em
Jardim Paraíba, Jacareí",R$ 480.000,"Tamanho do imóvel
295 m²",,,,Terreno,295.0,480000.0,,,1627.1186440677966
100,"Lote/Terreno para comprar com 692 m² em
Jardim Paraíba, Jacareí",R$ 765.000 Cond. R$ 800,"Tamanho do imóvel
692 m²",,,,Terreno,692.0,765000.0,,,1105.4913294797689
100,"Lote/Terreno para comprar com 1200 m² em
Jardim Colinas, Jacareí",R$ 500.000,"Tamanho do imóvel
1200 m²",,,,Terreno,1200.0,500000.0,,,416.6666666666667
